"legis.annee","ProfSigni","cabcollab","effectifs","pourcentages","mean_part.femmes","median_part.femmes","mean_age","median_age","mean_part.pol","median_part.pol","mean_part.cabcollab","median_part.cabcollab","mean_part.pcs.123","median_part.pcs.123","mean_part.pcs.456","median_part.pcs.456","mean_part.elu.local","median_part.elu.local","mean_part.mandat","median_part.mandat","mean_part.primos","median_part.primos","mean_duree.pol","median_duree.pol"
2024,"employe","Ancien collaborateur",5,2.60416666666667,40,0,44.8,44,45.7587407432609,28.5714285714286,100,100,0,0,100,100,60,100,39.7437031492759,26.4705882352941,20,0,8.6,5
2024,"employe","Jamais collaborateur",18,4.67532467532468,38.8888888888889,0,45.2222222222222,44,20.3351045960127,15.3846153846154,0,0,0,0,100,100,27.7777777777778,0,20.3351045960127,15.3846153846154,16.6666666666667,0,4.22222222222222,2
2024,"NA","Ancien collaborateur",2,1.04166666666667,100,100,56.5,56.5,86.5384615384615,86.5384615384615,100,100,0,0,0,0,100,100,84.6153846153846,84.6153846153846,0,0,28,28
2024,"NA","Jamais collaborateur",12,3.11688311688312,58.3333333333333,100,45.25,50,52.3719796269274,53.3333333333333,0,0,0,0,0,0,75,100,52.3719796269274,53.3333333333333,41.6666666666667,0,10.5833333333333,7
2024,"ouvrier","Ancien collaborateur",1,0.520833333333333,0,0,36,36,18.1818181818182,18.1818181818182,100,100,0,0,100,100,100,100,9.09090909090909,9.09090909090909,100,100,2,2
2024,"ouvrier","Jamais collaborateur",7,1.81818181818182,42.8571428571429,0,45.2857142857143,51,22.2174006934852,25,0,0,0,0,100,100,71.4285714285714,100,22.2174006934852,25,0,0,3.71428571428571,4
2024,"profinter","Ancien collaborateur",2,1.04166666666667,0,0,39,39,73.9583333333333,73.9583333333333,100,100,0,0,100,100,50,50,63.5416666666667,63.5416666666667,50,50,10.5,10.5
2024,"profinter","Jamais collaborateur",71,18.4415584415584,40.8450704225352,0,52.1267605633803,53,37.2475996122167,36.8421052631579,0,0,0,0,100,100,76.056338028169,100,37.2475996122167,36.8421052631579,23.943661971831,0,10.4929577464789,10
2024,"proflib","Ancien collaborateur",4,2.08333333333333,50,50,53,53.5,62.7705627705628,57.3593073593074,100,100,100,100,0,0,75,100,43.3394909688013,41.6666666666667,0,0,18,17.5
2024,"proflib","Jamais collaborateur",49,12.7272727272727,55.1020408163265,100,56.4897959183673,56,42.5577683983603,40,0,0,100,100,0,0,79.5918367346939,100,42.5577683983603,40,10.2040816326531,0,13,10
2024,"Total","Ancien collaborateur",192,100,30.2083333333333,0,44.9947916666667,44,71.0824964654914,77.7777777777778,100,100,37.5,0,4.16666666666667,0,66.6666666666667,100,48.2079843244502,50,27.0833333333333,0,13.8697916666667,11
2024,"Total","Jamais collaborateur",385,100,38.1818181818182,0,51.9454545454545,53,40.3388231237444,38.6752136752137,0,0,70.6493506493507,100,24.9350649350649,0,71.4285714285714,100,40.3388231237444,38.6752136752137,22.8571428571429,0,10.9454545454545,9
