"legis.annee","groupe.pol","ProfSigni","effectifs","pourcentages","mean_part.femmes","median_part.femmes","mean_age","median_age","mean_part.pol","median_part.pol","mean_part.cabcollab","median_part.cabcollab","mean_part.pcs.123","median_part.pcs.123","mean_part.pcs.456","median_part.pcs.456","mean_part.elu.local","median_part.elu.local","mean_part.mandat","median_part.mandat","mean_part.primos","median_part.primos","mean_duree.pol","median_duree.pol"
2012,"Socialiste","collab",56,54.9019607843137,25,0,46.4285714285714,44.5,77.5760574779627,86.6666666666667,96.4285714285714,100,0,0,0,0,91.0714285714286,100,50.6729735952763,47.2222222222222,58.9285714285714,100,16.8571428571429,15
2012,"Socialiste","employe",4,66.6666666666667,25,0,53.75,52.5,25.629052460949,24.8931623931624,0,0,0,0,100,100,75,100,25.629052460949,24.8931623931624,25,0,7.25,8
2012,"Socialiste","NA",4,28.5714285714286,50,50,63,65,39.3632180827303,40.8692933083177,25,0,0,0,0,0,100,100,39.3632180827303,40.8692933083177,100,100,14.5,13.5
2012,"Socialiste","profinter",73,69.5238095238095,53.4246575342466,100,57.8082191780822,59,55.520039740872,56.5217391304348,13.6986301369863,0,0,0,100,100,95.8904109589041,100,53.411403897557,52.2727272727273,56.1643835616438,100,18.5479452054795,17
2012,"Socialiste","proflib",29,37.1794871794872,34.4827586206897,0,56.5862068965517,60,60.2749273707791,60.7142857142857,13.7931034482759,0,100,100,0,0,96.551724137931,100,59.0011156438799,60.7142857142857,31.0344827586207,0,19.6551724137931,18
2012,"Total","agri",18,100,27.7777777777778,0,58.1111111111111,57.5,59.0264208840253,65,0,0,100,100,0,0,94.4444444444444,100,59.0264208840253,65,38.8888888888889,0,19.4444444444444,17.5
2012,"Total","artisancommercantpdg",23,100,13.0434782608696,0,55.5652173913044,57,57.251463878233,58.974358974359,4.34782608695652,0,100,100,0,0,100,100,57.251463878233,58.974358974359,26.0869565217391,0,18.0434782608696,21
2012,"Total","cadsupprive",108,100,18.5185185185185,0,54.287037037037,54,64.4876655215605,69.8896631823461,27.7777777777778,0,100,100,0,0,88.8888888888889,100,60.204722472295,65.821566110398,38.8888888888889,0,19.5,22
2012,"Total","cadsuppub",169,100,27.810650887574,0,54.6331360946746,56,60.1215252448928,66.6666666666667,33.7278106508876,0,100,100,0,0,92.3076923076923,100,56.2229357873978,60.5263157894737,44.3786982248521,0,18.396449704142,18
2012,"Total","collab",102,100,18.6274509803922,0,47.4705882352941,46.5,82.7937619203531,88.5164835164836,95.0980392156863,100,0,0,0,0,93.1372549019608,100,57.7975767856913,57.9796264855688,48.0392156862745,0,18.8333333333333,17
2012,"Total","employe",6,100,33.3333333333333,0,56.5,57,35.3033731913042,37.0726495726496,0,0,0,0,100,100,83.3333333333333,100,35.3033731913042,37.0726495726496,33.3333333333333,0,11.5,11
2012,"Total","NA",14,100,57.1428571428571,100,54.7857142857143,56.5,60.9327593802644,56.6666666666667,21.4285714285714,0,0,0,0,0,85.7142857142857,100,58.9476477177334,56.6666666666667,50,50,18.2142857142857,17.5
2012,"Total","profinter",105,100,45.7142857142857,0,57.2571428571429,57,55.345735803733,58.6206896551724,11.4285714285714,0,0,0,100,100,93.3333333333333,100,53.8590279027285,56.0975609756098,50.4761904761905,100,18.2380952380952,17
2012,"Total","proflib",78,100,19.2307692307692,0,57.8076923076923,60.5,63.5582035188428,62.5625625625626,8.97435897435897,0,100,100,0,0,97.4358974358974,100,62.9955755121182,62.5625625625626,23.0769230769231,0,21.1923076923077,21.5
2012,"UDF/MODEM/UDI/NC/Dém","artisancommercantpdg",1,4.34782608695652,0,0,50,50,16,16,0,0,100,100,0,0,100,100,16,16,100,100,4,4
2012,"UDF/MODEM/UDI/NC/Dém","cadsupprive",9,8.33333333333333,11.1111111111111,0,52.4444444444444,51,56.8596366684231,69.047619047619,0,0,100,100,0,0,77.7777777777778,100,56.8596366684231,69.047619047619,33.3333333333333,0,17.1111111111111,23
2012,"UDF/MODEM/UDI/NC/Dém","cadsuppub",5,2.9585798816568,0,0,58.8,60,83.4964166268514,88.4615384615385,60,100,100,100,0,0,100,100,83.4964166268514,88.4615384615385,0,0,28,26
2012,"UDF/MODEM/UDI/NC/Dém","collab",9,8.82352941176471,0,0,50.4444444444444,52,94.5672660981337,100,88.8888888888889,100,0,0,0,0,100,100,77.7861595768838,82.7586206896552,11.1111111111111,0,25,27
2012,"UDF/MODEM/UDI/NC/Dém","employe",1,16.6666666666667,100,100,64,64,43.5897435897436,43.5897435897436,0,0,0,0,100,100,100,100,43.5897435897436,43.5897435897436,100,100,17,17
2012,"UDF/MODEM/UDI/NC/Dém","profinter",4,3.80952380952381,0,0,52,47,63.6363636363637,77.2727272727273,0,0,0,0,100,100,75,100,63.6363636363637,77.2727272727273,50,50,13.75,17
2012,"UDF/MODEM/UDI/NC/Dém","proflib",3,3.84615384615385,0,0,59,61,73.2939836388112,66.6666666666667,33.3333333333333,0,100,100,0,0,100,100,72.3680577128853,63.8888888888889,0,0,25.3333333333333,24
2017,"Communiste","artisancommercantpdg",2,3.03030303030303,0,0,52,52,27.4894810659187,27.4894810659187,50,50,100,100,0,0,50,50,20.9677419354839,20.9677419354839,50,50,8,8
2017,"Communiste","cadsupprive",1,0.763358778625954,0,0,42,42,58.8235294117647,58.8235294117647,100,100,100,100,0,0,100,100,41.1764705882353,41.1764705882353,100,100,10,10
2017,"Communiste","cadsuppub",3,2.47933884297521,0,0,62,61,68.6147186147186,83.3333333333333,33.3333333333333,0,100,100,0,0,100,100,54.7258297258297,41.6666666666667,33.3333333333333,0,26.3333333333333,30
2017,"Communiste","collab",6,6.74157303370786,33.3333333333333,0,50.8333333333333,50,71.6887048214989,75.3703703703704,83.3333333333333,100,0,0,0,0,100,100,51.1880112048633,61.024978466839,66.6666666666667,100,18,20.5
2017,"Communiste","employe",1,16.6666666666667,0,0,65,65,45,45,0,0,0,0,100,100,100,100,45,45,100,100,18,18
2017,"Communiste","profinter",3,3.79746835443038,33.3333333333333,0,61.6666666666667,59,82.6797385620915,82.3529411764706,0,0,0,0,100,100,100,100,82.6797385620915,82.3529411764706,33.3333333333333,0,30.3333333333333,28
2017,"LC/HOR","agri",2,13.3333333333333,0,0,58.5,58.5,87.9310344827586,87.9310344827586,0,0,100,100,0,0,100,100,87.9310344827586,87.9310344827586,50,50,30,30
2017,"LC/HOR","artisancommercantpdg",4,6.06060606060606,50,50,42.75,42.5,55.9912854030501,61.9825708061003,25,0,100,100,0,0,75,100,55.9912854030501,61.9825708061003,25,0,11.25,13.5
2017,"LC/HOR","cadsupprive",6,4.58015267175572,16.6666666666667,0,55.6666666666667,55,64.5913760387358,73.5294117647059,0,0,100,100,0,0,83.3333333333333,100,64.5913760387358,73.5294117647059,16.6666666666667,0,19.6666666666667,24.5
2017,"LC/HOR","cadsuppub",8,6.61157024793388,12.5,0,54.125,52,62.4129699956906,68.125,25,0,100,100,0,0,100,100,61.6776758780435,68.125,50,50,20.125,15.5
2017,"LC/HOR","collab",10,11.2359550561798,10,0,50.9,53,90.7696078431373,97.0588235294117,100,100,0,0,0,0,100,100,67.0145539154078,68.0952380952381,30,0,23.6,27.5
2017,"LC/HOR","NA",1,10,100,100,31,31,100,100,0,0,0,0,0,0,100,100,100,100,0,0,6,6
2017,"LC/HOR","profinter",3,3.79746835443038,33.3333333333333,0,52.6666666666667,51,63.5235732009925,61.5384615384615,0,0,0,0,100,100,100,100,63.5235732009925,61.5384615384615,33.3333333333333,0,17,16
2017,"LC/HOR","proflib",1,1.47058823529412,100,100,49,49,25,25,0,0,100,100,0,0,100,100,25,25,100,100,6,6
2017,"LFI","artisancommercantpdg",1,1.51515151515152,0,0,59,59,20.5882352941176,20.5882352941176,0,0,100,100,0,0,100,100,20.5882352941176,20.5882352941176,100,100,7,7
2017,"LFI","cadsupprive",2,1.52671755725191,50,50,35,35,0,0,0,0,100,100,0,0,0,0,0,0,100,100,0,0
2017,"LFI","cadsuppub",5,4.13223140495868,40,0,42.4,41,11.6666666666667,0,0,0,100,100,0,0,20,0,11.6666666666667,0,100,100,2.8,0
2017,"LFI","collab",1,1.12359550561798,0,0,66,66,95.1219512195122,95.1219512195122,100,100,0,0,0,0,100,100,82.9268292682927,82.9268292682927,100,100,39,39
2017,"LFI","employe",2,33.3333333333333,50,50,45,45,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0
2017,"LFI","NA",1,10,100,100,44,44,63.1578947368421,63.1578947368421,100,100,0,0,0,0,100,100,57.8947368421053,57.8947368421053,100,100,12,12
2017,"LFI","profinter",5,6.32911392405063,40,0,40.6,40,8.05128205128204,0,0,0,0,0,100,100,40,0,8.05128205128204,0,100,100,1.8,0
2017,"LREM/RE","agri",5,33.3333333333333,40,0,50,58,38.1180223285486,48.4848484848485,0,0,100,100,0,0,60,100,38.1180223285486,48.4848484848485,80,100,14,16
2017,"LREM/RE","artisancommercantpdg",45,68.1818181818182,42.2222222222222,0,47.4,47,10.4241225647212,0,11.1111111111111,0,100,100,0,0,35.5555555555556,0,9.71045717519369,0,95.5555555555556,100,2.42222222222222,0
2017,"LREM/RE","cadsupprive",91,69.4656488549618,47.2527472527473,0,43.1208791208791,41,16.8822770916942,0,16.4835164835165,0,100,100,0,0,32.967032967033,0,12.1237608136722,0,92.3076923076923,100,3.89010989010989,0
2017,"LREM/RE","cadsuppub",62,51.2396694214876,53.2258064516129,100,49.0967741935484,48.5,26.137466068909,15,11.2903225806452,0,100,100,0,0,58.0645161290323,100,24.456113538407,13.0681818181818,87.0967741935484,100,6.85483870967742,3
2017,"LREM/RE","collab",27,30.3370786516854,37.037037037037,0,42.6666666666667,44,77.961869572307,87.5,100,100,0,0,0,0,59.2592592592593,100,37.5275336463704,29.4117647058824,70.3703703703704,100,13.4814814814815,15
2017,"LREM/RE","employe",1,16.6666666666667,100,100,50,50,20,20,0,0,0,0,100,100,100,100,20,20,100,100,5,5
2017,"LREM/RE","NA",3,30,0,0,35.3333333333333,35,12.5,0,0,0,0,0,0,0,33.3333333333333,0,12.5,0,100,100,1,0
2017,"LREM/RE","profinter",45,56.9620253164557,64.4444444444444,100,47.7777777777778,47,18.4228578908212,13.6363636363636,6.66666666666667,0,0,0,100,100,53.3333333333333,100,16.1419936932903,10,93.3333333333333,100,4.6,3
2017,"LREM/RE","proflib",42,61.7647058823529,38.0952380952381,0,47.8095238095238,46,23.6517810822344,13.2692307692308,2.38095238095238,0,100,100,0,0,59.5238095238095,100,23.4930509235042,13.2692307692308,85.7142857142857,100,7.02380952380952,3
2017,"Non-inscrits","cadsupprive",2,1.52671755725191,50,50,46.5,46.5,23.6842105263158,23.6842105263158,0,0,100,100,0,0,50,50,23.6842105263158,23.6842105263158,100,100,4.5,4.5
2017,"Non-inscrits","cadsuppub",4,3.30578512396694,25,0,58,57.5,57.6746134280754,62.1139327385038,25,0,100,100,0,0,100,100,56.061710202269,58.8881262868909,25,0,17.75,19
2017,"Non-inscrits","collab",6,6.74157303370786,33.3333333333333,0,49,46,82.9983168876554,89.2210144927536,100,100,0,0,0,0,100,100,68.8419152452516,80.2083333333333,83.3333333333333,100,17.8333333333333,18.5
2017,"Non-inscrits","NA",1,10,0,0,24,24,NA,NA,0,0,0,0,0,0,100,100,NA,NA,100,100,0,0
2017,"Non-inscrits","profinter",1,1.26582278481013,0,0,62,62,100,100,0,0,0,0,100,100,100,100,100,100,0,0,37,37
2017,"Non-inscrits","proflib",3,4.41176470588235,0,0,64.3333333333333,69,27.5429808286951,11.3636363636364,0,0,100,100,0,0,100,100,27.5429808286951,11.3636363636364,33.3333333333333,0,12.6666666666667,5
2017,"RPR/UMP/LR","agri",6,40,0,0,60.1666666666667,60,75.6767061178826,75.8333333333333,0,0,100,100,0,0,100,100,75.6767061178826,75.8333333333333,16.6666666666667,0,26.5,26.5
2017,"RPR/UMP/LR","artisancommercantpdg",6,9.09090909090909,0,0,61.5,63,77.5646105368472,75.0718803910294,50,50,100,100,0,0,100,100,73.173929533263,75.0718803910294,16.6666666666667,0,28.5,29.5
2017,"RPR/UMP/LR","cadsupprive",17,12.9770992366412,11.7647058823529,0,53.7647058823529,59,66.0662650819368,64.7058823529412,17.6470588235294,0,100,100,0,0,100,100,64.5956768466426,64.7058823529412,35.2941176470588,0,17.7058823529412,16
2017,"RPR/UMP/LR","cadsuppub",23,19.0082644628099,17.3913043478261,0,54.9565217391304,54,62.5756711585153,61.1111111111111,26.0869565217391,0,100,100,0,0,95.6521739130435,100,59.6430776021032,60,17.3913043478261,0,18.695652173913,16
2017,"RPR/UMP/LR","collab",20,22.4719101123596,30,0,47.2,48.5,92.055183609494,98.2758620689655,90,100,0,0,0,0,95,100,62.6635113370027,62.5,45,0,20.55,20.5
2017,"RPR/UMP/LR","employe",1,16.6666666666667,100,100,55,55,23.3333333333333,23.3333333333333,0,0,0,0,100,100,100,100,23.3333333333333,23.3333333333333,100,100,7,7
2017,"RPR/UMP/LR","NA",3,30,33.3333333333333,0,47.3333333333333,51,87.6190476190476,100,0,0,0,0,0,0,100,100,87.6190476190476,100,33.3333333333333,0,18,22
2017,"RPR/UMP/LR","profinter",11,13.9240506329114,45.4545454545455,0,49.8181818181818,48,68.0768415882343,66.6666666666667,9.09090909090909,0,0,0,100,100,100,100,68.0768415882343,66.6666666666667,72.7272727272727,100,16.6363636363636,19
2017,"RPR/UMP/LR","proflib",13,19.1176470588235,30.7692307692308,0,57,56,50.6716650340172,51.7241379310345,7.69230769230769,0,100,100,0,0,100,100,50.0799490576858,51.7241379310345,53.8461538461538,100,16.7692307692308,15
2017,"Socialiste","agri",1,6.66666666666667,0,0,53,53,57.1428571428571,57.1428571428571,0,0,100,100,0,0,100,100,57.1428571428571,57.1428571428571,0,0,16,16
2017,"Socialiste","cadsupprive",3,2.29007633587786,66.6666666666667,100,57.6666666666667,61,60.1500521329163,61.1111111111111,0,0,100,100,0,0,66.6666666666667,100,60.1500521329163,61.1111111111111,33.3333333333333,0,22.3333333333333,22
2017,"Socialiste","cadsuppub",9,7.43801652892562,33.3333333333333,0,54.2222222222222,53,61.7043279267096,66.6666666666667,33.3333333333333,0,100,100,0,0,88.8888888888889,100,55.1030207371671,65,22.2222222222222,0,17.5555555555556,19
2017,"Socialiste","collab",12,13.4831460674157,33.3333333333333,0,52.3333333333333,52,87.4518245753439,91.1688311688311,91.6666666666667,100,0,0,0,0,91.6666666666667,100,67.8115553674969,68.716577540107,8.33333333333333,0,23.4166666666667,22
2017,"Socialiste","profinter",3,3.79746835443038,33.3333333333333,0,62.6666666666667,61,57.037037037037,45.7142857142857,33.3333333333333,0,0,0,100,100,100,100,57.037037037037,45.7142857142857,33.3333333333333,0,22,16
2017,"Socialiste","proflib",3,4.41176470588235,66.6666666666667,100,62,61,60.7662647985229,59.0909090909091,33.3333333333333,0,100,100,0,0,100,100,56.2208102530683,45.4545454545455,0,0,22,26
2017,"Total","agri",15,100,13.3333333333333,0,55.0666666666667,58,61.5103516305609,64.7058823529412,0,0,100,100,0,0,86.6666666666667,100,61.5103516305609,64.7058823529412,46.6666666666667,0,20.9333333333333,22
2017,"Total","artisancommercantpdg",66,100,33.3333333333333,0,49.530303030303,49,22.821206402824,10,15.1515151515152,0,100,100,0,0,51.5151515151515,100,21.7378350875041,6.44736842105263,81.8181818181818,100,6.53030303030303,2.5
2017,"Total","cadsupprive",131,100,39.6946564885496,0,45.8015267175573,47,27.613596449956,16.6666666666667,15.2671755725191,0,100,100,0,0,48.0916030534351,0,23.9999917401305,0,80.9160305343512,100,7.09160305343511,3
2017,"Total","cadsuppub",121,100,38.0165289256198,0,51.603305785124,52,39.7047463127716,37.5,17.3553719008264,0,100,100,0,0,72.7272727272727,100,37.3261627705546,36,64.4628099173554,100,11.595041322314,9
2017,"Total","collab",89,100,32.5842696629214,0,47.6741573033708,48,83.6438005231122,91.1764705882353,95.5056179775281,100,0,0,0,0,84.2696629213483,100,54.2496898959451,59.2592592592593,55.0561797752809,100,18.7415730337079,19
2017,"Total","employe",6,100,66.6666666666667,100,51,50,17.1031746031746,17.1428571428571,0,0,0,0,100,100,66.6666666666667,100,17.1031746031746,17.1428571428571,100,100,5.5,4
2017,"Total","NA",10,100,40,0,40.5,36.5,56.8888762309815,62.8571428571429,10,0,0,0,0,0,80,100,56.3040809093441,57.8947368421053,70,100,9.1,6
2017,"Total","profinter",79,100,56.9620253164557,100,49.5696202531646,49,33.42689117887,22.5806451612903,6.32911392405063,0,0,0,100,100,69.620253164557,100,32.1276647372385,19.2307692307692,83.5443037974684,100,9.40506329113924,7
2017,"Total","proflib",68,100,35.2941176470588,0,51.9264705882353,52.5,32.1059126240405,24.5689655172414,4.41176470588235,0,100,100,0,0,72.0588235294118,100,31.6942164770503,24.5689655172414,73.5294117647059,100,10.5,6.5
2017,"UDF/MODEM/UDI/NC/Dém","agri",1,6.66666666666667,0,0,45,45,45,45,0,0,100,100,0,0,100,100,45,45,100,100,9,9
2017,"UDF/MODEM/UDI/NC/Dém","artisancommercantpdg",8,12.1212121212121,12.5,0,54.125,56.5,34.0242631143366,25.2380952380952,0,0,100,100,0,0,87.5,100,34.0242631143366,25.2380952380952,87.5,100,10.375,6.5
2017,"UDF/MODEM/UDI/NC/Dém","cadsupprive",9,6.87022900763359,22.2222222222222,0,50,50,29.1460457105618,25.7142857142857,11.1111111111111,0,100,100,0,0,77.7777777777778,100,29.1460457105618,25.7142857142857,100,100,7.77777777777778,9
2017,"UDF/MODEM/UDI/NC/Dém","cadsuppub",7,5.78512396694215,28.5714285714286,0,55,61,27.8560452473496,23.0769230769231,14.2857142857143,0,100,100,0,0,85.7142857142857,100,27.4699448612492,23.0769230769231,100,100,9.28571428571429,3
2017,"UDF/MODEM/UDI/NC/Dém","collab",7,7.86516853932584,57.1428571428571,100,49.2857142857143,48,73.9802915864119,72,100,100,0,0,0,0,85.7142857142857,100,39.2454534305769,36,100,100,17.4285714285714,16
2017,"UDF/MODEM/UDI/NC/Dém","employe",1,16.6666666666667,100,100,46,46,14.2857142857143,14.2857142857143,0,0,0,0,100,100,100,100,14.2857142857143,14.2857142857143,100,100,3,3
2017,"UDF/MODEM/UDI/NC/Dém","NA",1,10,100,100,58,58,48.4848484848485,48.4848484848485,0,0,0,0,0,0,100,100,48.4848484848485,48.4848484848485,100,100,16,16
2017,"UDF/MODEM/UDI/NC/Dém","profinter",8,10.126582278481,75,100,52.75,51.5,39.1091354895534,34.0714285714286,0,0,0,0,100,100,100,100,39.1091354895534,34.0714285714286,100,100,12.375,8
2017,"UDF/MODEM/UDI/NC/Dém","proflib",6,8.82352941176471,16.6666666666667,0,59,60,40.1946451095058,50.4084967320262,0,0,100,100,0,0,66.6666666666667,100,40.1946451095058,50.4084967320262,83.3333333333333,100,15.1666666666667,17.5
2022,"Communiste","artisancommercantpdg",1,1.92307692307692,0,0,53,53,50,50,100,100,100,100,0,0,100,100,50,50,0,0,14,14
2022,"Communiste","cadsupprive",1,0.862068965517241,100,100,35,35,20,20,0,0,100,100,0,0,100,100,20,20,100,100,2,2
2022,"Communiste","cadsuppub",3,2.52100840336134,0,0,66,66,78.3260434428052,87.8048780487805,33.3333333333333,0,100,100,0,0,100,100,66.1309214915857,51.4285714285714,33.3333333333333,0,33,36
2022,"Communiste","collab",7,5.98290598290598,14.2857142857143,0,49,51,73.8400720789883,80,100,100,0,0,0,0,100,100,53.7518967075617,54.5454545454545,14.2857142857143,0,18.2857142857143,15
2022,"Communiste","NA",1,9.09090909090909,0,0,22,22,NA,NA,0,0,0,0,0,0,0,0,NA,NA,100,100,0,0
2022,"Communiste","profinter",8,10.5263157894737,25,0,49.75,50,35.2423271173271,26.5151515151515,0,0,0,0,100,100,100,100,35.2423271173271,26.5151515151515,75,100,10.875,7
2022,"Communiste","proflib",1,1.66666666666667,0,0,37,37,66.6666666666667,66.6666666666667,0,0,100,100,0,0,100,100,66.6666666666667,66.6666666666667,100,100,8,8
2022,"Écologiste","cadsupprive",2,1.72413793103448,50,50,45.5,45.5,45.1058201058201,45.1058201058201,50,50,100,100,0,0,50,50,12.962962962963,12.962962962963,50,50,8,8
2022,"Écologiste","cadsuppub",9,7.56302521008403,55.5555555555556,100,48,48,41.9517505128465,40,11.1111111111111,0,100,100,0,0,88.8888888888889,100,40.5628616239576,40,88.8888888888889,100,10.2222222222222,10
2022,"Écologiste","collab",10,8.54700854700855,60,100,38.6,39,77.8565214455307,80.7142857142857,90,100,0,0,0,0,40,0,27.0987003192886,23.0519480519481,80,100,10.5,10.5
2022,"Écologiste","profinter",2,2.63157894736842,50,50,47.5,47.5,26.9396551724138,26.9396551724138,0,0,0,0,100,100,100,100,26.9396551724138,26.9396551724138,100,100,7,7
2022,"LC/HOR","agri",1,9.09090909090909,0,0,68,68,100,100,0,0,100,100,0,0,100,100,100,100,0,0,43,43
2022,"LC/HOR","artisancommercantpdg",3,5.76923076923077,0,0,52.6666666666667,55,37.3544973544974,11.1111111111111,0,0,100,100,0,0,100,100,37.3544973544974,11.1111111111111,66.6666666666667,100,12.3333333333333,2
2022,"LC/HOR","cadsupprive",9,7.75862068965517,44.4444444444444,0,48.5555555555556,53,50.6638260059545,48.2758620689655,11.1111111111111,0,100,100,0,0,66.6666666666667,100,47.5388260059545,48.2758620689655,44.4444444444444,0,11.1111111111111,14
2022,"LC/HOR","cadsuppub",4,3.36134453781513,0,0,39.5,37,34.4405594405594,41.958041958042,25,0,100,100,0,0,50,50,34.4405594405594,41.958041958042,25,0,6,5
2022,"LC/HOR","collab",4,3.41880341880342,50,50,53.25,55.5,96.6294458229942,98.3870967741936,100,100,0,0,0,0,100,100,71.9023986765922,70.7692307692307,25,0,27,30
2022,"LC/HOR","employe",1,3.7037037037037,100,100,54,54,48.2758620689655,48.2758620689655,0,0,0,0,100,100,100,100,48.2758620689655,48.2758620689655,100,100,14,14
2022,"LC/HOR","profinter",4,5.26315789473684,50,50,49.5,47.5,57.6086956521739,50,0,0,0,0,100,100,100,100,57.6086956521739,50,75,100,15,11
2022,"LC/HOR","proflib",5,8.33333333333333,40,0,51.2,52,58.9587559161596,41.1764705882353,20,0,100,100,0,0,100,100,54.5143114717151,41.1764705882353,60,100,14.8,14
2022,"LFI","artisancommercantpdg",3,5.76923076923077,66.6666666666667,100,50.6666666666667,45,25.6267806267806,30.7692307692308,33.3333333333333,0,100,100,0,0,100,100,23.7749287749288,30.7692307692308,66.6666666666667,100,7,7
2022,"LFI","cadsupprive",8,6.89655172413793,25,0,41.375,39,23.9598607038123,3.22580645161291,12.5,0,100,100,0,0,12.5,0,17.7098607038123,3.22580645161291,75,100,2.25,1
2022,"LFI","cadsuppub",22,18.4873949579832,50,50,41.7727272727273,42,21.1009951334956,2.94117647058824,18.1818181818182,0,100,100,0,0,31.8181818181818,0,20.658790279526,0,81.8181818181818,100,4.40909090909091,0.5
2022,"LFI","collab",8,6.83760683760684,12.5,0,37.625,33.5,80.8767361111111,80.7291666666667,87.5,100,0,0,0,0,50,50,19.7309027777778,5,87.5,100,9.25,6
2022,"LFI","employe",14,51.8518518518519,50,50,44,43.5,21.4248472233962,15.3846153846154,14.2857142857143,0,0,0,100,100,35.7142857142857,0,18.7853298779965,0,85.7142857142857,100,5.28571428571429,1
2022,"LFI","NA",2,18.1818181818182,50,50,35.5,35.5,70.8333333333333,70.8333333333333,50,50,0,0,0,0,50,50,66.6666666666667,66.6666666666667,50,50,8.5,8.5
2022,"LFI","ouvrier",3,37.5,33.3333333333333,0,39,39,7.53968253968254,8.33333333333333,0,0,0,0,100,100,66.6666666666667,100,7.53968253968254,8.33333333333333,100,100,1.33333333333333,2
2022,"LFI","profinter",14,18.4210526315789,42.8571428571429,0,48.7857142857143,45.5,25.5691831200044,25.1709986320109,0,0,0,0,100,100,42.8571428571429,0,25.5691831200044,25.1709986320109,78.5714285714286,100,5.21428571428571,5
2022,"LFI","proflib",1,1.66666666666667,100,100,48,48,8.69565217391304,8.69565217391304,0,0,100,100,0,0,100,100,8.69565217391304,8.69565217391304,100,100,2,2
2022,"LIOT","artisancommercantpdg",1,1.92307692307692,0,0,39,39,35.7142857142857,35.7142857142857,0,0,100,100,0,0,100,100,35.7142857142857,35.7142857142857,0,0,5,5
2022,"LIOT","cadsupprive",4,3.44827586206897,25,0,48.5,46.5,50.4329004329004,50.8658008658008,0,0,100,100,0,0,75,100,50.4329004329004,50.8658008658008,75,100,13.5,11
2022,"LIOT","cadsuppub",8,6.72268907563025,12.5,0,66,65.5,53.3259251295902,50.0994694960212,25,0,100,100,0,0,100,100,53.3259251295902,50.0994694960212,12.5,0,23.125,18
2022,"LIOT","collab",4,3.41880341880342,0,0,54,56.5,85.7371794871795,92.3076923076923,75,100,0,0,0,0,100,100,76.1217948717948,73.0769230769231,25,0,25,25
2022,"LIOT","profinter",1,1.31578947368421,100,100,61,61,38.8888888888889,38.8888888888889,0,0,0,0,100,100,100,100,38.8888888888889,38.8888888888889,0,0,14,14
2022,"LIOT","proflib",2,3.33333333333333,0,0,51.5,51.5,29.0579710144928,29.0579710144928,0,0,100,100,0,0,100,100,29.0579710144928,29.0579710144928,0,0,7.5,7.5
2022,"LREM/RE","agri",3,27.2727272727273,66.6666666666667,100,49.6666666666667,55,76.1988304093567,83.3333333333333,0,0,100,100,0,0,66.6666666666667,100,76.1988304093567,83.3333333333333,0,0,17.6666666666667,21
2022,"LREM/RE","artisancommercantpdg",24,46.1538461538462,45.8333333333333,0,51.7083333333333,52.5,37.2687236215649,32.2061191626409,8.33333333333333,0,100,100,0,0,62.5,100,36.2568188596601,29.1005291005291,12.5,0,9.04166666666667,7.5
2022,"LREM/RE","cadsupprive",49,42.2413793103448,42.8571428571429,0,47.6326530612245,46,41.3526125538477,33.3333333333333,20.4081632653061,0,100,100,0,0,46.9387755102041,0,38.5455430329935,33.3333333333333,26.530612244898,0,8.22448979591837,5
2022,"LREM/RE","cadsuppub",35,29.4117647058824,34.2857142857143,0,47.8,48,42.9136789433957,34.7826086956522,22.8571428571429,0,100,100,0,0,62.8571428571429,100,38.330988242284,31.25,45.7142857142857,0,9.11428571428571,8
2022,"LREM/RE","collab",33,28.2051282051282,39.3939393939394,0,43.5757575757576,42,83.2576624806232,94.1176470588235,93.9393939393939,100,0,0,0,0,66.6666666666667,100,48.2588812724803,48.2758620689655,45.4545454545455,0,14.9393939393939,14
2022,"LREM/RE","employe",1,3.7037037037037,100,100,55,55,33.3333333333333,33.3333333333333,0,0,0,0,100,100,100,100,33.3333333333333,33.3333333333333,0,0,10,10
2022,"LREM/RE","NA",2,18.1818181818182,50,50,59,59,62.6315789473684,62.6315789473684,0,0,0,0,0,0,100,100,62.6315789473684,62.6315789473684,100,100,21,21
2022,"LREM/RE","ouvrier",1,12.5,0,0,51,51,19.2307692307692,19.2307692307692,0,0,0,0,100,100,100,100,19.2307692307692,19.2307692307692,100,100,5,5
2022,"LREM/RE","profinter",17,22.3684210526316,47.0588235294118,0,55.0588235294118,54,33.1653420571222,29.4117647058824,17.6470588235294,0,0,0,100,100,58.8235294117647,100,30.7868254330813,28,29.4117647058824,0,9.29411764705882,8
2022,"LREM/RE","proflib",21,35,42.8571428571429,0,52.9047619047619,52,32.4077762160922,20.8333333333333,9.52380952380952,0,100,100,0,0,52.3809523809524,100,31.8624613159386,20.8333333333333,28.5714285714286,0,9.95238095238095,5
2022,"Non-inscrits","cadsupprive",1,0.862068965517241,100,100,54,54,17.2413793103448,17.2413793103448,0,0,100,100,0,0,0,0,17.2413793103448,17.2413793103448,0,0,5,5
2022,"Non-inscrits","cadsuppub",1,0.840336134453782,0,0,61,61,80.5555555555556,80.5555555555556,100,100,100,100,0,0,100,100,75,75,0,0,29,29
