"legis.annee","ProfSigni","tendance.pol","effectifs","pourcentages","mean_part.femmes","median_part.femmes","mean_age","median_age","mean_part.pol","median_part.pol","mean_part.cabcollab","median_part.cabcollab","mean_part.pcs.123","median_part.pcs.123","mean_part.pcs.456","median_part.pcs.456","mean_part.elu.local","median_part.elu.local","mean_part.mandat","median_part.mandat","mean_part.primos","median_part.primos","mean_duree.pol","median_duree.pol"
1978,"agri","Centre",11,7.9136690647482,0,0,48.1818181818182,46,69.3212010877398,80.6451612903226,0,0,100,100,0,0,90.9090909090909,100,69.3212010877398,80.6451612903226,54.5454545454545,100,15.5454545454545,13
1978,"agri","COM/LFI",3,3.40909090909091,0,0,55.3333333333333,54,40.2298850574713,20.6896551724138,0,0,100,100,0,0,66.6666666666667,100,40.2298850574713,20.6896551724138,33.3333333333333,0,13,6
1978,"agri","Droite",12,6.89655172413793,0,0,49.9166666666667,47.5,53.9835258499446,57.5,0,0,100,100,0,0,91.6666666666667,100,53.9835258499446,57.5,50,50,12.75,10.5
1978,"agri","Non-inscrits",1,7.14285714285714,0,0,71,71,63.6363636363636,63.6363636363636,0,0,100,100,0,0,100,100,63.6363636363636,63.6363636363636,0,0,21,21
1978,"artisancommercantpdg","Centre",7,5.03597122302158,0,0,58,57,48.3388192267503,57.5757575757576,0,0,100,100,0,0,71.4285714285714,100,48.3388192267503,57.5757575757576,14.2857142857143,0,15,19
1978,"artisancommercantpdg","Droite",13,7.47126436781609,7.69230769230769,0,58.1538461538462,55,45.0639600267392,39.3939393939394,7.69230769230769,0,100,100,0,0,46.1538461538462,0,45.0639600267392,39.3939393939394,23.0769230769231,0,13.8461538461538,13
1978,"artisancommercantpdg","Non-inscrits",1,7.14285714285714,0,0,47,47,13.6363636363636,13.6363636363636,0,0,100,100,0,0,100,100,13.6363636363636,13.6363636363636,100,100,3,3
1978,"cadsupprive","Centre",29,20.863309352518,3.44827586206897,0,48.7586206896552,51,38.6512942639234,33.3333333333333,20.6896551724138,0,100,100,0,0,72.4137931034483,100,36.6196992240049,33.3333333333333,58.6206896551724,100,9.6551724137931,7
1978,"cadsupprive","COM/LFI",3,3.40909090909091,33.3333333333333,0,42.3333333333333,44,24.3508771929825,21.0526315789474,0,0,100,100,0,0,66.6666666666667,100,24.3508771929825,21.0526315789474,33.3333333333333,0,5.66666666666667,4
1978,"cadsupprive","Droite",29,16.6666666666667,0,0,54.9310344827586,57,44.5468229088919,48.4848484848485,20.6896551724138,0,100,100,0,0,72.4137931034483,100,43.0131744105604,48.4848484848485,34.4827586206897,0,13.4137931034483,16
1978,"cadsupprive","ECO/SOC/RAD",13,10.7438016528926,0,0,44.5384615384615,42,28.6090753154114,21.7391304347826,0,0,100,100,0,0,76.9230769230769,100,28.6090753154114,21.7391304347826,61.5384615384615,100,6.84615384615385,5
1978,"cadsupprive","Non-inscrits",1,7.14285714285714,0,0,45,45,25,25,0,0,100,100,0,0,0,0,25,25,0,0,5,5
1978,"cadsuppub","Centre",41,29.4964028776978,0,0,49.0975609756098,50,36.6201045748849,30,41.4634146341463,0,100,100,0,0,70.7317073170732,100,30.346776036843,21.2121212121212,51.219512195122,100,8.87804878048781,7
1978,"cadsuppub","COM/LFI",11,12.5,18.1818181818182,0,49.5454545454545,48,29.0012490803005,25,0,0,100,100,0,0,54.5454545454545,100,29.0012490803005,25,54.5454545454545,100,8.09090909090909,6
1978,"cadsuppub","Droite",58,33.3333333333333,1.72413793103448,0,51.8448275862069,53,55.5778533699897,57.9796264855688,43.1034482758621,0,100,100,0,0,82.7586206896552,100,49.2314182000648,51.5151515151515,32.7586206896552,0,14.2241379310345,13
1978,"cadsuppub","ECO/SOC/RAD",51,42.1487603305785,0,0,46.3921568627451,44,40.6608073773278,35.7142857142857,9.80392156862745,0,100,100,0,0,90.1960784313726,100,39.4543995170699,34.375,47.0588235294118,0,8.98039215686275,7
1978,"cadsuppub","Non-inscrits",4,28.5714285714286,0,0,52.5,54.5,51.6882535027696,49.7474747474747,25,0,100,100,0,0,100,100,44.5453963599125,42.6587301587302,0,0,14.5,15
1978,"collab","Centre",3,2.15827338129496,0,0,41.3333333333333,44,46.338067390699,26.3157894736842,66.6666666666667,100,0,0,0,0,66.6666666666667,100,42.6343636869953,26.3157894736842,33.3333333333333,0,6,5
1978,"collab","Droite",4,2.29885057471264,0,0,43.25,44.5,83.8348214285714,84.8571428571428,100,100,0,0,0,0,100,100,59.7723214285714,51.6875,25,0,14,16.5
1978,"collab","ECO/SOC/RAD",3,2.47933884297521,0,0,46.3333333333333,48,21.6891554222888,17.2413793103448,66.6666666666667,100,0,0,0,0,66.6666666666667,100,12.7436281859071,3.44827586206897,66.6666666666667,100,5.33333333333333,5
1978,"employe","Centre",3,2.15827338129496,0,0,57.6666666666667,58,34.622082897945,39.3939393939394,0,0,0,0,100,100,100,100,34.622082897945,39.3939393939394,33.3333333333333,0,11.3333333333333,13
1978,"employe","COM/LFI",45,51.1363636363636,13.3333333333333,0,54.1333333333333,54,47.7552720922175,48.1481481481481,0,0,0,0,100,100,82.2222222222222,100,47.7552720922175,48.1481481481481,24.4444444444444,0,13.8666666666667,13
1978,"employe","Droite",3,1.72413793103448,0,0,56.6666666666667,61,38.5858585858586,48.4848484848485,0,0,0,0,100,100,100,100,38.5858585858586,48.4848484848485,33.3333333333333,0,12.3333333333333,16
1978,"employe","ECO/SOC/RAD",3,2.47933884297521,0,0,53.6666666666667,56,45.3684308523018,35.7142857142857,0,0,0,0,100,100,66.6666666666667,100,45.3684308523018,35.7142857142857,33.3333333333333,0,12.6666666666667,5
1978,"NA","COM/LFI",2,2.27272727272727,50,50,41.5,41.5,1.78571428571428,1.78571428571428,0,0,0,0,0,0,50,50,1.78571428571428,1.78571428571428,100,100,0.5,0.5
1978,"NA","Droite",1,0.574712643678161,100,100,65,65,93.9393939393939,93.9393939393939,0,0,0,0,0,0,100,100,93.9393939393939,93.9393939393939,0,0,31,31
1978,"NA","Non-inscrits",1,7.14285714285714,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0
1978,"profinter","Centre",10,7.19424460431655,10,0,52.7,55,36.8667557932264,31.5151515151515,20,0,0,0,100,100,90,100,34.042513368984,25,60,100,8.9,7.5
1978,"profinter","COM/LFI",22,25,9.09090909090909,0,47.9090909090909,46,48.3837886321703,46.2121212121212,9.09090909090909,0,0,0,100,100,90.9090909090909,100,46.947346286637,46.2121212121212,50,50,12.4090909090909,11
1978,"profinter","Droite",13,7.47126436781609,0,0,51.6153846153846,51,48.2885148193435,50,7.69230769230769,0,0,0,100,100,92.3076923076923,100,47.6474891783179,50,38.4615384615385,0,12,11
1978,"profinter","ECO/SOC/RAD",29,23.9669421487603,3.44827586206897,0,50,54,49.6901157681391,40.625,0,0,0,0,100,100,89.6551724137931,100,49.6901157681391,40.625,37.9310344827586,0,12.3793103448276,9
1978,"profinter","Non-inscrits",3,21.4285714285714,33.3333333333333,0,54,55,29.1919191919192,24.2424242424242,0,0,0,0,100,100,66.6666666666667,100,29.1919191919192,24.2424242424242,66.6666666666667,100,9,8
1978,"proflib","Centre",35,25.1798561151079,0,0,52.4,54,51.6066356509439,57.5757575757576,2.85714285714286,0,100,100,0,0,88.5714285714286,100,51.1984723856377,57.5757575757576,34.2857142857143,0,14.5428571428571,15
1978,"proflib","COM/LFI",2,2.27272727272727,50,50,39.5,39.5,65.2173913043478,65.2173913043478,0,0,100,100,0,0,50,50,65.2173913043478,65.2173913043478,50,50,6.5,6.5
1978,"proflib","Droite",41,23.5632183908046,0,0,56.9268292682927,57,54.017447468513,55.1724137931034,2.4390243902439,0,100,100,0,0,75.609756097561,100,53.7957179784909,55.1724137931034,12.1951219512195,0,16.5121951219512,16
1978,"proflib","ECO/SOC/RAD",22,18.1818181818182,4.54545454545455,0,50.8636363636364,50.5,41.4114120093304,36.1111111111111,0,0,100,100,0,0,77.2727272727273,100,41.4114120093304,36.1111111111111,45.4545454545455,0,10.3181818181818,7
1978,"proflib","Non-inscrits",3,21.4285714285714,0,0,61,63,40.5844155844156,42.4242424242424,0,0,100,100,0,0,100,100,40.5844155844156,42.4242424242424,33.3333333333333,0,13.3333333333333,14
1978,"Total","Centre",139,100,1.43884892086331,0,50.5107913669065,52,44.1798347076092,41.1764705882353,20.1438848920863,0,88.4892086330935,100,9.35251798561151,0,79.136690647482,100,41.5196766079214,40.625,46.7625899280576,0,11.294964028777,10
1978,"Total","COM/LFI",88,100,14.7727272727273,0,51.0227272727273,52,43.8658276349128,41.8859649122807,2.27272727272727,0,21.5909090909091,0,76.1363636363636,100,78.4090909090909,100,43.5067170485294,41.8859649122807,37.5,0,12,8.5
1978,"Total","Droite",174,100,1.72413793103448,0,53.8390804597701,55,52.5086749691722,56.3492063492063,21.8390804597701,0,87.9310344827586,100,9.19540229885057,0,78.7356321839081,100,49.4842882523245,51.6129032258065,28.735632183908,0,14.3908045977012,13.5
1978,"Total","ECO/SOC/RAD",121,100,1.65289256198347,0,48.0495867768595,47,41.3128622780921,35.7142857142857,5.78512396694215,0,71.0743801652893,100,26.4462809917355,0,85.1239669421488,100,40.5825863889822,35.7142857142857,46.2809917355372,0,9.8099173553719,7
1978,"Total","Non-inscrits",14,100,7.14285714285714,0,53.7857142857143,54,37.0253389723436,35.5734767025089,7.14285714285714,0,71.4285714285714,100,21.4285714285714,0,78.5714285714286,100,34.984522645813,35.5734767025089,35.7142857142857,0,11,9
1997,"agri","Centre",3,2.4390243902439,0,0,56.6666666666667,57,93.3333333333333,100,0,0,100,100,0,0,100,100,93.3333333333333,100,0,0,29,32
1997,"agri","COM/LFI",3,7.31707317073171,0,0,60.6666666666667,64,75.4124428543033,82.051282051282,0,0,100,100,0,0,100,100,75.4124428543033,82.051282051282,66.6666666666667,100,25.3333333333333,25
1997,"agri","Droite",8,5.09554140127389,0,0,56.875,60,52.5994872165246,49.8214285714285,0,0,100,100,0,0,87.5,100,52.5994872165246,49.8214285714285,0,0,17.5,18.5
1997,"agri","ECO/SOC/RAD",4,1.21951219512195,0,0,48.5,47.5,80,90,0,0,100,100,0,0,100,100,80,90,75,100,19.25,19
1997,"artisancommercantpdg","Centre",9,7.31707317073171,0,0,55.5555555555556,56,63.9142263933435,68.9655172413793,11.1111111111111,0,100,100,0,0,100,100,61.8940243731415,68.9655172413793,0,0,19.1111111111111,15
1997,"artisancommercantpdg","COM/LFI",1,2.4390243902439,0,0,56,56,64.5161290322581,64.5161290322581,0,0,100,100,0,0,100,100,64.5161290322581,64.5161290322581,100,100,20,20
1997,"artisancommercantpdg","Droite",21,13.3757961783439,4.76190476190476,0,52.0476190476191,54,52.6232543769521,47.5,4.76190476190476,0,100,100,0,0,90.4761904761905,100,52.6232543769521,47.5,42.8571428571429,0,14.5238095238095,15
1997,"artisancommercantpdg","ECO/SOC/RAD",4,1.21951219512195,25,0,53.25,54,61.5991572067423,58.578431372549,0,0,100,100,0,0,100,100,61.5991572067423,58.578431372549,75,100,17,17
1997,"artisancommercantpdg","Non-inscrits",3,60,0,0,52,51,57.2080546265329,47.8260869565217,0,0,100,100,0,0,100,100,57.2080546265329,47.8260869565217,33.3333333333333,0,15.3333333333333,15
1997,"cadsupprive","Centre",33,26.8292682926829,6.06060606060606,0,52.3939393939394,51,58.9983314686195,57.1428571428571,15.1515151515152,0,100,100,0,0,93.9393939393939,100,58.0973683966038,57.1428571428571,15.1515151515152,0,16.1515151515152,16
1997,"cadsupprive","Droite",25,15.9235668789809,4,0,53.4,54,62.6656465767937,64.5833333333333,32,0,100,100,0,0,96,100,59.4935012500321,57.1428571428571,16,0,17.08,16
1997,"cadsupprive","ECO/SOC/RAD",40,12.1951219512195,10,0,51.55,52.5,58.4541951941978,59.1666666666667,22.5,0,100,100,0,0,97.5,100,57.2622411712093,57.7380952380952,52.5,100,15.125,14
1997,"cadsuppub","Centre",36,29.2682926829268,8.33333333333333,0,54.9166666666667,54.5,63.0159247051748,66.6666666666667,55.5555555555556,100,100,100,0,0,91.6666666666667,100,59.3277272266707,66.0919540229885,16.6666666666667,0,18.75,18
1997,"cadsuppub","COM/LFI",8,19.5121951219512,0,0,57.5,58,54.5411494570947,57.5367647058823,0,0,100,100,0,0,100,100,54.5411494570947,57.5367647058823,37.5,0,18.5,19.5
1997,"cadsuppub","Droite",44,28.0254777070064,6.81818181818182,0,55.6590909090909,54.5,58.2261699763359,59.6296296296296,40.9090909090909,0,100,100,0,0,100,100,53.8194385154154,53.9259259259259,20.4545454545455,0,17.7954545454545,15
1997,"cadsuppub","ECO/SOC/RAD",145,44.2073170731707,15.8620689655172,0,52.5862068965517,52,56.7640246712531,60,21.3793103448276,0,100,100,0,0,93.1034482758621,100,53.2780551209581,57.1428571428571,48.9655172413793,0,15.9724137931034,16
1997,"cadsuppub","Non-inscrits",1,20,0,0,61,61,72.2222222222222,72.2222222222222,0,0,100,100,0,0,100,100,72.2222222222222,72.2222222222222,100,100,26,26
1997,"collab","Centre",7,5.69105691056911,14.2857142857143,0,49.4285714285714,53,87.0663265306122,89.2857142857143,100,100,0,0,0,0,100,100,62.3640545961974,70,14.2857142857143,0,20.7142857142857,20
1997,"collab","COM/LFI",2,4.8780487804878,50,50,47.5,47.5,26.5810276679842,26.5810276679842,0,0,0,0,0,0,100,100,26.5810276679842,26.5810276679842,100,100,6,6
1997,"collab","Droite",13,8.28025477707006,7.69230769230769,0,47.8461538461538,50,85.7364131594901,88.8888888888889,100,100,0,0,0,0,100,100,68.0887072891122,68.1818181818182,0,0,19.6153846153846,19
1997,"collab","ECO/SOC/RAD",30,9.14634146341463,20,0,43.7,44.5,76.9679203748695,84.1666666666667,90,100,0,0,0,0,83.3333333333333,100,52.1419846697576,55,60,100,14.6666666666667,15
1997,"employe","COM/LFI",1,2.4390243902439,100,100,55,55,50,50,0,0,0,0,100,100,100,100,50,50,0,0,15,15
1997,"employe","ECO/SOC/RAD",5,1.52439024390244,60,100,52.6,51,60.3381779510812,58.0645161290323,0,0,0,0,100,100,100,100,60.3381779510812,58.0645161290323,40,0,16.2,15
1997,"NA","Droite",1,0.636942675159236,0,0,42,42,82.3529411764706,82.3529411764706,0,0,0,0,0,0,100,100,82.3529411764706,82.3529411764706,0,0,14,14
1997,"NA","ECO/SOC/RAD",3,0.914634146341463,33.3333333333333,0,42.3333333333333,45,51.6161616161616,66.6666666666667,0,0,0,0,0,0,100,100,51.6161616161616,66.6666666666667,33.3333333333333,0,10,14
1997,"ouvrier","Centre",1,0.813008130081301,0,0,57,57,100,100,0,0,0,0,100,100,100,100,100,100,0,0,32,32
1997,"ouvrier","COM/LFI",8,19.5121951219512,12.5,0,54,54,48.5023841525858,53.3333333333333,0,0,0,0,100,100,87.5,100,48.5023841525858,53.3333333333333,50,50,15.125,15.5
1997,"ouvrier","ECO/SOC/RAD",1,0.304878048780488,0,0,60,60,60,60,0,0,0,0,100,100,100,100,60,60,100,100,21,21
1997,"profinter","Centre",5,4.0650406504065,0,0,51.4,52,71.3742919389978,74.0740740740741,40,0,0,0,100,100,100,100,71.3742919389978,74.0740740740741,20,0,19,15
1997,"profinter","COM/LFI",16,39.0243902439024,0,0,53.6875,52.5,69.0430695890938,69.6178937558248,0,0,0,0,100,100,93.75,100,69.0430695890938,69.6178937558248,43.75,0,19.5,20
1997,"profinter","Droite",12,7.64331210191083,8.33333333333333,0,52.75,51.5,63.3954752371305,65.1923076923077,16.6666666666667,0,0,0,100,100,100,100,63.3954752371305,65.1923076923077,25,0,17.8333333333333,16
1997,"profinter","ECO/SOC/RAD",57,17.3780487804878,17.5438596491228,0,51.6140350877193,51,56.0744281460796,60.8695652173913,3.50877192982456,0,0,0,100,100,96.4912280701754,100,55.9282293156702,60.8695652173913,64.9122807017544,100,14.5263157894737,14
1997,"profinter","Non-inscrits",1,20,0,0,61,61,38.8888888888889,38.8888888888889,100,100,0,0,100,100,100,100,36.1111111111111,36.1111111111111,100,100,14,14
1997,"proflib","Centre",29,23.5772357723577,6.89655172413793,0,53.9310344827586,53,60.1221379182067,58.8235294117647,10.3448275862069,0,100,100,0,0,96.551724137931,100,59.5698804693975,58.8235294117647,24.1379310344828,0,17.6551724137931,20
1997,"proflib","COM/LFI",2,4.8780487804878,50,50,49,49,73.9130434782608,73.9130434782608,0,0,100,100,0,0,100,100,73.9130434782608,73.9130434782608,50,50,18,18
1997,"proflib","Droite",33,21.0191082802548,6.06060606060606,0,55.9393939393939,56,56.0559174823332,50,6.06060606060606,0,100,100,0,0,100,100,55.8604140610233,50,12.1212121212121,0,17.030303030303,14
1997,"proflib","ECO/SOC/RAD",39,11.890243902439,10.2564102564103,0,51.6666666666667,51,54.9400891064747,58.3333333333333,7.69230769230769,0,100,100,0,0,92.3076923076923,100,54.0060231724087,58.3333333333333,53.8461538461538,100,15.4871794871795,14
1997,"Total","Centre",123,100,6.50406504065041,0,53.6585365853659,53,64.0701139059195,66.6666666666667,30.8943089430894,0,89.4308943089431,100,4.8780487804878,0,95.1219512195122,100,61.0650726185955,65.5172413793103,16.260162601626,0,18.3008130081301,20
1997,"Total","COM/LFI",41,100,9.75609756097561,0,54.5609756097561,54,60.2629020046489,63.6363636363636,0,0,34.1463414634146,0,60.9756097560976,100,95.1219512195122,100,60.2629020046489,63.6363636363636,48.780487804878,0,18.0487804878049,20
1997,"Total","Droite",157,100,5.73248407643312,0,53.9808917197452,53,60.2674788219058,60,28.0254777070064,0,83.4394904458599,100,7.64331210191083,0,97.4522292993631,100,57.0249845119206,56,18.4713375796178,0,17.1974522292994,15
1997,"Total","ECO/SOC/RAD",328,100,15.8536585365854,0,51.2560975609756,51,58.8409478026085,61.3171355498721,21.9512195121951,0,70.7317073170732,100,19.2073170731707,0,93.5975609756098,100,54.7473998708172,58.1989247311828,54.2682926829268,100,15.4573170731707,15
1997,"Total","Non-inscrits",5,100,0,0,55.6,57,56.5470549981419,47.8260869565217,20,0,80,100,20,0,100,100,55.9914994425864,47.8260869565217,60,100,17.2,15
2007,"agri","Droite",13,3.5230352303523,0,0,54.3076923076923,55,64.761175852533,68.5714285714286,0,0,100,100,0,0,92.3076923076923,100,64.761175852533,68.5714285714286,38.4615384615385,0,18.3846153846154,21
2007,"agri","ECO/SOC/RAD",5,2.38095238095238,40,0,56.6,59,52.1218487394958,60,0,0,100,100,0,0,100,100,52.1218487394958,60,60,100,16.8,18
2007,"artisancommercantpdg","Centre",1,3.84615384615385,0,0,61,61,36.1111111111111,36.1111111111111,0,0,100,100,0,0,100,100,36.1111111111111,36.1111111111111,100,100,13,13
2007,"artisancommercantpdg","Droite",33,8.94308943089431,3.03030303030303,0,55.5454545454545,56,64.7174010367452,66.6666666666667,9.09090909090909,0,100,100,0,0,100,100,63.3602396795838,66.6666666666667,18.1818181818182,0,19.8787878787879,19
2007,"artisancommercantpdg","ECO/SOC/RAD",3,1.42857142857143,66.6666666666667,100,51.6666666666667,51,67.5824175824176,64.2857142857143,0,0,100,100,0,0,100,100,67.5824175824176,64.2857142857143,100,100,18,18
2007,"cadsupprive","Centre",8,30.7692307692308,0,0,50.75,50,70.0597534266432,65.7657657657658,0,0,100,100,0,0,100,100,70.0597534266432,65.7657657657658,0,0,17.625,18
2007,"cadsupprive","COM/LFI",1,3.84615384615385,0,0,72,72,53.3333333333333,53.3333333333333,0,0,100,100,0,0,100,100,53.3333333333333,53.3333333333333,0,0,24,24
2007,"cadsupprive","Droite",74,20.0542005420054,17.5675675675676,0,54.7837837837838,55,64.5708394726803,67.948717948718,14.8648648648649,0,100,100,0,0,97.2972972972973,100,63.3213596947322,66.6666666666667,22.972972972973,0,19.3378378378378,19
2007,"cadsupprive","ECO/SOC/RAD",17,8.09523809523809,23.5294117647059,0,55,56,72.5179607984023,78.9473684210526,23.5294117647059,0,100,100,0,0,100,100,67.8356668281826,72.972972972973,23.5294117647059,0,21.2352941176471,24
2007,"cadsuppub","Centre",9,34.6153846153846,0,0,59,57,65.3026363802226,62.0689655172414,33.3333333333333,0,100,100,0,0,88.8888888888889,100,63.3581919357781,62.0689655172414,0,0,21.7777777777778,22
2007,"cadsuppub","COM/LFI",5,19.2307692307692,0,0,60.6,59,70.7826797385621,80,0,0,100,100,0,0,100,100,70.7826797385621,80,0,0,25,24
2007,"cadsuppub","Droite",91,24.6612466124661,14.2857142857143,0,56.2197802197802,58,60.4999887289366,60,35.1648351648352,0,100,100,0,0,93.4065934065934,100,57.2955027825007,56.25,21.978021978022,0,18.956043956044,18
2007,"cadsuppub","ECO/SOC/RAD",88,41.9047619047619,22.7272727272727,0,56.0568181818182,57.5,68.1620748984362,70.5882352941177,32.9545454545455,0,100,100,0,0,96.5909090909091,100,64.4016940003628,67.6190476190476,35.2272727272727,0,21.0113636363636,24
2007,"cadsuppub","Non-inscrits",3,37.5,0,0,54.3333333333333,56,64.3667861409797,66.6666666666667,66.6666666666667,100,100,100,0,0,100,100,57.9663765147636,57.1428571428571,33.3333333333333,0,18.3333333333333,14
2007,"collab","Centre",4,15.3846153846154,0,0,43.5,44,100,100,100,100,0,0,0,0,100,100,84.7437888198758,81.9875776397515,25,0,18.5,19
2007,"collab","COM/LFI",2,7.69230769230769,50,50,46,46,75.7575757575758,75.7575757575758,50,50,0,0,0,0,100,100,59.0909090909091,59.0909090909091,50,50,13,13
2007,"collab","Droite",50,13.550135501355,12,0,49.82,49,81.5588330813678,87.6518218623482,94,100,0,0,0,0,98,100,62.9865255332518,64.1876430205949,30,0,20.4,20
2007,"collab","ECO/SOC/RAD",35,16.6666666666667,20,0,49.8285714285714,53,86.940445539488,90,91.4285714285714,100,0,0,0,0,88.5714285714286,100,60.6634932303188,69.2307692307692,31.4285714285714,0,21.4285714285714,23
2007,"collab","Non-inscrits",1,12.5,100,100,44,44,94.7368421052632,94.7368421052632,100,100,0,0,0,0,100,100,94.7368421052632,94.7368421052632,0,0,18,18
2007,"employe","COM/LFI",3,11.5384615384615,33.3333333333333,0,59.3333333333333,61,64.1741741741742,83.3333333333333,33.3333333333333,0,0,0,100,100,100,100,64.1741741741742,83.3333333333333,0,0,23,30
2007,"employe","Droite",3,0.813008130081301,66.6666666666667,100,50.3333333333333,51,71.7948717948718,69.2307692307692,0,0,0,0,100,100,100,100,71.7948717948718,69.2307692307692,33.3333333333333,0,18,18
2007,"employe","ECO/SOC/RAD",2,0.952380952380952,100,100,57.5,57.5,54.6489563567362,54.6489563567362,0,0,0,0,100,100,100,100,54.6489563567362,54.6489563567362,0,0,18,18
2007,"NA","Centre",1,3.84615384615385,100,100,75,75,66.6666666666667,66.6666666666667,0,0,0,0,0,0,100,100,66.6666666666667,66.6666666666667,100,100,30,30
2007,"NA","Droite",8,2.1680216802168,50,50,48.875,50.5,69.4548611111111,81.9444444444445,25,0,0,0,0,0,87.5,100,65.6087072649573,81.9444444444445,50,50,17.375,18
2007,"ouvrier","COM/LFI",2,7.69230769230769,0,0,61.5,61.5,78.3410138248848,78.3410138248848,0,0,0,0,100,100,100,100,78.3410138248848,78.3410138248848,50,50,29,29
2007,"ouvrier","Droite",1,0.2710027100271,0,0,67,67,100,100,0,0,0,0,100,100,100,100,100,100,0,0,42,42
2007,"ouvrier","ECO/SOC/RAD",2,0.952380952380952,0,0,58.5,58.5,59.6774193548387,59.6774193548387,0,0,0,0,100,100,100,100,59.6774193548387,59.6774193548387,50,50,21,21
2007,"profinter","Centre",1,3.84615384615385,0,0,62,62,81.0810810810811,81.0810810810811,0,0,0,0,100,100,100,100,81.0810810810811,81.0810810810811,100,100,30,30
2007,"profinter","COM/LFI",12,46.1538461538462,25,0,58.3333333333333,59,75.3921769620892,77.5240384615385,0,0,0,0,100,100,100,100,75.3921769620892,77.5240384615385,41.6666666666667,0,25.25,24.5
2007,"profinter","Droite",29,7.85907859078591,31.0344827586207,0,51.6896551724138,53,65.0338090996189,70.5882352941177,17.2413793103448,0,0,0,100,100,93.1034482758621,100,64.4590964559408,70.5882352941177,20.6896551724138,0,18.0344827586207,18
2007,"profinter","ECO/SOC/RAD",36,17.1428571428571,41.6666666666667,0,57.25,57.5,61.5602309974006,65.3846153846154,8.33333333333333,0,0,0,100,100,100,100,59.1940786312482,63.0857648099028,50,50,20.1944444444444,19.5
2007,"profinter","Non-inscrits",2,25,0,0,46.5,46.5,100,100,0,0,0,0,100,100,100,100,100,100,50,50,21.5,21.5
2007,"proflib","Centre",2,7.69230769230769,0,0,48,48,75,75,0,0,100,100,0,0,100,100,75,75,50,50,17,17
2007,"proflib","COM/LFI",1,3.84615384615385,100,100,60,60,100,100,0,0,100,100,0,0,100,100,100,100,0,0,35,35
2007,"proflib","Droite",67,18.1571815718157,14.9253731343284,0,58.044776119403,59,62.7504209350802,66.6666666666667,5.97014925373134,0,100,100,0,0,98.5074626865672,100,61.8774513179705,66.6666666666667,20.8955223880597,0,20.6865671641791,22
2007,"proflib","ECO/SOC/RAD",22,10.4761904761905,22.7272727272727,0,55.5454545454545,56.5,57.1540499656716,51.0869565217392,18.1818181818182,0,100,100,0,0,90.9090909090909,100,55.3084806742819,51.0869565217392,31.8181818181818,0,17.5909090909091,15.5
2007,"proflib","Non-inscrits",2,25,0,0,52,52,87.7840909090909,87.7840909090909,50,50,100,100,0,0,100,100,76.4204545454546,76.4204545454546,50,50,24,24
2007,"Total","Centre",26,100,3.84615384615385,0,54.0384615384615,53.5,72.3869466805388,70,26.9230769230769,0,76.9230769230769,100,3.84615384615385,0,96.1538461538462,100,69.366760345135,70,19.2307692307692,0,19.9230769230769,18
2007,"Total","COM/LFI",26,100,23.0769230769231,0,58.7692307692308,59,73.564329125333,79.0625,7.69230769230769,0,26.9230769230769,0,65.3846153846154,100,100,100,72.2822778432817,77.5240384615385,26.9230769230769,0,24.6153846153846,24
2007,"Total","Droite",369,100,15.7181571815718,0,54.7344173441734,56,65.8551068847921,68.4210526315789,28.1842818428184,0,75.3387533875339,100,8.94308943089431,0,96.2059620596206,100,61.8892632840654,64.2857142857143,23.8482384823848,0,19.5528455284553,19
2007,"Total","ECO/SOC/RAD",210,100,27.1428571428571,0,55.0714285714286,56,68.7597627692209,72.10433244916,34.2857142857143,0,64.2857142857143,100,19.047619047619,0,95.7142857142857,100,61.8264777361867,66.6666666666667,37.1428571428571,0,20.4285714285714,21
2007,"Total","Non-inscrits",8,100,12.5,0,50.5,49.5,82.925672793298,92.0362903225806,50,50,62.5,100,25,0,100,100,77.6846100925579,87.1975806451613,37.5,0,20.5,18
2012,"agri","Droite",7,3.46534653465347,0,0,57.1428571428571,56,76.8016477278148,76.0869565217391,0,0,100,100,0,0,100,100,76.8016477278148,76.0869565217391,14.2857142857143,0,24,23
2012,"agri","ECO/SOC/RAD",11,3.01369863013699,45.4545454545455,0,58.7272727272727,58,47.714912892523,48.5714285714286,0,0,100,100,0,0,90.9090909090909,100,47.714912892523,48.5714285714286,54.5454545454545,100,16.5454545454545,17
2012,"artisancommercantpdg","Centre",1,3.125,0,0,50,50,16,16,0,0,100,100,0,0,100,100,16,16,100,100,4,4
2012,"artisancommercantpdg","COM/LFI",1,6.66666666666667,0,0,51,51,30.7692307692308,30.7692307692308,0,0,100,100,0,0,100,100,30.7692307692308,30.7692307692308,100,100,8,8
2012,"artisancommercantpdg","Droite",15,7.42574257425743,0,0,58.4,59,62.836514971532,63.0434782608696,6.66666666666667,0,100,100,0,0,100,100,62.836514971532,63.0434782608696,6.66666666666667,0,20.8,23
2012,"artisancommercantpdg","ECO/SOC/RAD",5,1.36986301369863,60,100,48.8,54,45.4933427714295,40,0,0,100,100,0,0,100,100,45.4933427714295,40,60,100,11.8,11
2012,"artisancommercantpdg","Non-inscrits",1,11.1111111111111,0,0,57,57,100,100,0,0,100,100,0,0,100,100,100,100,0,0,32,32
